Popular names per birthplace	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?cid ?firstname (COUNT(?firstname) AS ?count) WHERE {   ?pid wdt:P19 wd:Q64.   ?pid wdt:P735 ?cid.   OPTIONAL {     ?cid rdfs:label ?firstname .     FILTER(LANG(?firstname) = "en")   } } GROUP BY ?cid ?firstname ORDER BY DESC(?count) ?firstname LIMIT 50 
Map of places mentioned in travel stories with text in French accessible online	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT DISTINCT ?item ?itemLabel ?ed ?edLabel ?auteurLabel ?dateCreation ?lieuLabel ?coord ?lien WHERE {   ?item wdt:P136 wd:Q1164267 .   ?item  wdt:P31 wd:Q47461344 .   OPTIONAL{     ?item wdt:P50 ?auteur .     ?auteur rdfs:label ?auteurLabel . FILTER (LANG(?auteurLabel) = "en") .   }   OPTIONAL{     ?item wdt:P571 ?dateCreation.   }   ?item  wdt:P840 ?lieu .   MINUS{ ?item wdt:P840 wd:Q933 }   ?lieu wdt:P625 ?coord .   {     ?item wdt:P953 ?lien .     ?item wdt:P407 wd:Q150   }UNION{     ?ed wdt:P629 ?item .     ?ed wdt:P953 ?lien .     ?ed wdt:P407 wd:Q150 .     ?ed rdfs:label ?edLabel . FILTER (LANG(?edLabel) = "en") .   } ?item rdfs:label ?itemLabel . FILTER (LANG(?itemLabel) = "en") . ?lieu rdfs:label ?lieuLabel . FILTER (LANG(?lieuLabel) = "en") . } ORDER BY ?dateCreation 
French communes with names ending in ac	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?item ?itemLabel ?coord WHERE {   ?item wdt:P31/wdt:P279* wd:Q484170;         wdt:P17 wd:Q142;         rdfs:label ?itemLabel;         wdt:P625 ?coord;   FILTER (lang(?itemLabel) = "fr").       } 
Buildings in more than one country	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?item ?itemLabel ?count WHERE {   {     SELECT ?item (COUNT(DISTINCT ?country) AS ?count) WHERE {       ?item wdt:P31/wdt:P279* wd:Q41176 .       ?item wdt:P17 ?country .            }     GROUP BY ?item   }   FILTER ( ?count > 1 ). ?item rdfs:label ?itemLabel . FILTER (LANG(?itemLabel) = "en") . } ORDER BY DESC(?count) 
Streets named after a person	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?street ?streetLabel ?cityLabel ?personLabel WHERE {     ?street wdt:P31 wd:Q79007 .     ?street wdt:P17 wd:Q142 .     ?street wdt:P131 ?city .     ?street wdt:P138 ?person .     ?person wdt:P31 wd:Q5. ?city rdfs:label ?cityLabel . FILTER (LANG(?cityLabel) = "en") . ?person rdfs:label ?personLabel . FILTER (LANG(?personLabel) = "en") . ?street rdfs:label ?streetLabel . FILTER (LANG(?streetLabel) = "en") . } ORDER BY ?city 
Streets in France without a city	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?street ?streetLabel WHERE {     ?street wdt:P31/wdt:P279* wd:Q79007 .     ?street wdt:P17 wd:Q142 .     MINUS { ?street wdt:P131 ?plholder1 } . ?street rdfs:label ?streetLabel . FILTER (LANG(?streetLabel) = "en") . } ORDER BY ?streetLabel 
Ten largest islands in the world	PREFIX wikibase: <http://wikiba.se/ontology#> PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> PREFIX psn: <http://www.wikidata.org/prop/statement/value-normalized/> SELECT DISTINCT ?island ?islandLabel ?islandImage WHERE {   ?island wdt:P31/wdt:P279* wd:Q23442.   OPTIONAL { ?island wdt:P18 ?islandImage. }   ?island p:P2046/psn:P2046/wikibase:quantityAmount ?islandArea. ?island rdfs:label ?islandLabel . FILTER (LANG(?islandLabel) = "en") . } ORDER BY DESC(?islandArea) LIMIT 10 
City gates in the Dutch province of Zeeland	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?town ?townLabel ?gate ?gateLabel WHERE {   ?muni wdt:P31 wd:Q2039348;         wdt:P131 wd:Q705.   ?gate wdt:P31 wd:Q82117;         wdt:P131 ?muni;         wdt:P276 ?town. ?gate rdfs:label ?gateLabel . FILTER (LANG(?gateLabel) = "en") . ?town rdfs:label ?townLabel . FILTER (LANG(?townLabel) = "en") . } 
Birthplaces of humans named Antoine	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?item ?itemLabel ?coord WHERE {   ?item wdt:P31 wd:Q5 .   ?item wdt:P735 wd:Q15235674.   ?item wdt:P19 ?place.   ?place wdt:P625 ?coord. ?item rdfs:label ?itemLabel . FILTER (LANG(?itemLabel) = "en") . } 
Items with the most birth dates	PREFIX wdt: <http://www.wikidata.org/prop/direct/> SELECT ?person (COUNT(?date) AS ?dateC) WHERE {   ?person wdt:P569 ?date } GROUP BY ?person HAVING (?dateC > 2) ORDER BY DESC (?dateC) LIMIT 100 
Things/people with most children	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?parent ?parentLabel ?count WHERE {   {     SELECT ?parent (COUNT(?child) AS ?count)     WHERE     {       ?parent wdt:P40 ?child.     }     GROUP BY ?parent     ORDER BY DESC(?count)     LIMIT 10   } ?parent rdfs:label ?parentLabel . FILTER (LANG(?parentLabel) = "en") . } ORDER BY DESC(?count) LIMIT 10 
Population growth in Suriname from 1960 onward	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX ps: <http://www.wikidata.org/prop/statement/> PREFIX pq: <http://www.wikidata.org/prop/qualifier/> SELECT ?year ?population WHERE {   wd:Q730 p:P1082 ?p .   ?p pq:P585 ?year ;      ps:P1082 ?population . } ORDER BY ?year 
Candidates for the Dutch general election in 2017	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX ps: <http://www.wikidata.org/prop/statement/> PREFIX pq: <http://www.wikidata.org/prop/qualifier/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?item ?itemLabel ?twitter ?politieke_partij ?politieke_partijLabel ?positie_op_lijst WHERE {   ?item p:P3602 ?node .     OPTIONAL { ?item wdt:P2002 ?twitter }     ?node ps:P3602 wd:Q16061881 .     OPTIONAL { ?node pq:P1545 ?positie_op_lijst }     OPTIONAL { ?node pq:P1268 ?politieke_partij } ?politieke_partij rdfs:label ?politieke_partijLabel . FILTER (LANG(?politieke_partijLabel) = "en") . ?item rdfs:label ?itemLabel . FILTER (LANG(?itemLabel) = "en") . } 
Gender distribution in the candidates for the Dutch general election 2017	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX ps: <http://www.wikidata.org/prop/statement/> PREFIX pq: <http://www.wikidata.org/prop/qualifier/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?positie_op_lijst ?genderLabel ?politieke_partijLabel WHERE {   ?item p:P3602 ?node.   ?item wdt:P21 ?gender.   ?node ps:P3602 wd:Q16061881 .   ?node pq:P1545 ?positie_op_lijst.   ?node pq:P1268 ?politieke_partij. ?gender rdfs:label ?genderLabel . FILTER (LANG(?genderLabel) = "en") . ?politieke_partij rdfs:label ?politieke_partijLabel . FILTER (LANG(?politieke_partijLabel) = "en") . } 
Candidates for the Dutch general election 2017 living in Antwerp, Belgium	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX ps: <http://www.wikidata.org/prop/statement/> PREFIX pq: <http://www.wikidata.org/prop/qualifier/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?item ?itemLabel ?politieke_partij ?politieke_partijLabel WHERE {   ?item p:P3602 ?node.   ?item wdt:P551 wd:Q12892.   ?node ps:P3602 wd:Q16061881.   OPTIONAL { ?node pq:P1268 ?politieke_partij. } ?politieke_partij rdfs:label ?politieke_partijLabel . FILTER (LANG(?politieke_partijLabel) = "en") . ?item rdfs:label ?itemLabel . FILTER (LANG(?itemLabel) = "en") . } 
Candidates for the Dutch general election 2017 living abroad	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX ps: <http://www.wikidata.org/prop/statement/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?item ?itemLabel ?coordinates WHERE {   ?item p:P3602 ?node.   ?item wdt:P551 ?residence .   ?residence wdt:P17 ?country ;              wdt:P625 ?coordinates .   ?node ps:P3602 wd:Q16061881.   FILTER (?country != wd:Q55). ?item rdfs:label ?itemLabel . FILTER (LANG(?itemLabel) = "en") . } 
Occupations of candidates of the Dutch general election 2017	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX ps: <http://www.wikidata.org/prop/statement/> PREFIX pq: <http://www.wikidata.org/prop/qualifier/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?positie_op_lijst ?genderLabel ?occupationLabel ?politieke_partijLabel WHERE {   VALUES ?politieke_partij {wd:Q747910 wd:Q275441}   ?item p:P3602 ?node.   ?item wdt:P21 ?gender.   ?item wdt:P106 ?occupation.   ?node ps:P3602 wd:Q16061881.   ?node pq:P1545 ?positie_op_lijst.   ?node pq:P1268 ?politieke_partij. ?gender rdfs:label ?genderLabel . FILTER (LANG(?genderLabel) = "en") . ?occupation rdfs:label ?occupationLabel . FILTER (LANG(?occupationLabel) = "en") . ?politieke_partij rdfs:label ?politieke_partijLabel . FILTER (LANG(?politieke_partijLabel) = "en") . } 
Gender balance of members of Irish parliament	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?genderlabel (COUNT(?genderlabel) AS ?total) WHERE {    ?subj wdt:P39 wd:Q654291  .    ?subj wdt:P21 ?gender .    ?gender rdfs:label ?genderlabel . FILTER (lang(?genderlabel) = "en") .    ?subj rdfs:label ?label . FILTER (lang(?label) = "en") } GROUP BY ?genderlabel 
Assemblies by number of seats	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT DISTINCT ?item ?title ?seats ?jurisdiction ?inception ?dissolution WHERE {   ?item wdt:P31/wdt:P279* wd:Q1752346 .   OPTIONAL { ?item wdt:P1342 ?seats . }   OPTIONAL {     ?item wdt:P1001 ?j .     ?j rdfs:label ?jurisdiction . FILTER (lang(?jurisdiction) = "en") .   }   OPTIONAL { ?item wdt:P571 ?inception . }   OPTIONAL { ?item wdt:P576 ?dissolution . }   OPTIONAL { ?item rdfs:label ?title . FILTER (lang(?title) = "en") . } } ORDER BY DESC(?seats) ?title 
List of countries by age of the head of government	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX ps: <http://www.wikidata.org/prop/statement/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT DISTINCT ?dob ?country ?countryLabel ?hgovernment ?hgovernmentLabel WHERE {    ?country wdt:P31 wd:Q3624078 .        ?country p:P6 ?statement .    ?statement ps:P6 ?hgovernment .    ?country wdt:P6 ?hgovernment .        ?hgovernment wdt:P569 ?dob .      ?country rdfs:label ?countryLabel . FILTER (LANG(?countryLabel) = "en") . ?hgovernment rdfs:label ?hgovernmentLabel . FILTER (LANG(?hgovernmentLabel) = "en") . } ORDER BY ?dob 
Number of ministers who are themselves children of a minister, per country	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> SELECT ?cc (COUNT(DISTINCT ?child) AS ?number) WHERE {   ?child wdt:P31 wd:Q5 ;          wdt:P39/wdt:P279* wd:Q83307 ;          wdt:P22|wdt:P25 ?plholder1 ;          wdt:P27/wdt:P901 ?cc .   ?plholder1 wdt:P39/wdt:P279* wd:Q83307 . } GROUP BY ?cc ORDER BY DESC(?number) 
Members of the French National Assembly born out of France	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT DISTINCT ?item ?itemLabel ?placeLabel ?countryLabel WHERE {   ?item wdt:P39 wd:Q3044918 .   ?item wdt:P19 ?place .   ?place wdt:P17 ?country .    ?country rdfs:label ?countryLabel . FILTER (LANG(?countryLabel) = "en") . ?item rdfs:label ?itemLabel . FILTER (LANG(?itemLabel) = "en") . ?place rdfs:label ?placeLabel . FILTER (LANG(?placeLabel) = "en") . } ORDER BY ?countryLabel ?itemLabel 
List of parliament buildings with pictures by country	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?building ?buildingLabel ?country ?countryLabel ?picture WHERE {   ?building wdt:P31 wd:Q7138926 .   ?building wdt:P18 ?picture .   OPTIONAL { ?building wdt:P17 ?country } . ?building rdfs:label ?buildingLabel . FILTER (LANG(?buildingLabel) = "en") . ?country rdfs:label ?countryLabel . FILTER (LANG(?countryLabel) = "en") . } ORDER BY ?countryLabel LIMIT 188 
Number of jurisdictions by driving side	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?sideLabel (COUNT(?jurisdiction) AS ?count) WHERE {   ?jurisdiction wdt:P1622 ?side. ?side rdfs:label ?sideLabel . FILTER (LANG(?sideLabel) = "en") . } GROUP BY ?sideLabel ORDER BY ?sideLabel 
Timeline of mayors of Amsterdam, the Netherlands	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX ps: <http://www.wikidata.org/prop/statement/> PREFIX pq: <http://www.wikidata.org/prop/qualifier/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?mayor ?mayorLabel ?start ?end WHERE {   ?mayor p:P39 ?position.   ?position ps:P39 wd:Q13423495;             pq:P580 ?start;             pq:P582 ?end. ?mayor rdfs:label ?mayorLabel . FILTER (LANG(?mayorLabel) = "en") . } 
Current U.S. members of the Senate with district, party and date they assumed office	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX ps: <http://www.wikidata.org/prop/statement/> PREFIX pq: <http://www.wikidata.org/prop/qualifier/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?senator ?senatorLabel ?districtLabel ?partyLabel ?assumedOffice (sample(?image) AS ?image_) WHERE {   ?senator p:P39 ?posheld;            p:P102 ?partystatement.   ?partystatement ps:P102 ?party.   MINUS { ?partystatement pq:P582 ?partyEnd. }   MINUS { ?party wdt:P361 ?partOf. }   ?posheld ps:P39 wd:Q4416090;            pq:P768 ?district;            pq:P580 ?assumedOffice.   MINUS { ?posheld pq:P582 ?endTime. }   OPTIONAL { ?senator wdt:P18 ?image. } ?district rdfs:label ?districtLabel . FILTER (LANG(?districtLabel) = "en") . ?party rdfs:label ?partyLabel . FILTER (LANG(?partyLabel) = "en") . ?senator rdfs:label ?senatorLabel . FILTER (LANG(?senatorLabel) = "en") . } GROUP BY ?senator ?senatorLabel ?districtLabel ?partyLabel ?assumedOffice ORDER BY ?senatorLabel 
Map of places of birth of dead economists, colour-coded by era	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT DISTINCT ?person ?name ?birthplace ?dob ?coord WHERE { {?person wdt:P106 wd:Q188094} UNION {?person wdt:P101 wd:Q8134} ?person wdt:P570 ?dod;    wdt:P19 ?place . ?place wdt:P625 ?coord . OPTIONAL { ?person wdt:P569 ?dob }   ?person rdfs:label ?name . FILTER (lang(?name) = "en") ?place rdfs:label ?birthplace . FILTER (lang(?birthplace) = "en") } ORDER BY ?dob 
Distinct Billionaires	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?locationLabel ?item ?itemLabel (MAX(?worth_) AS ?worth) WHERE {   ?item wdt:P2218 ?worth_ .   ?item wdt:P19 ?location .   FILTER(?worth>1000000000).    ?location rdfs:label ?locationLabel . FILTER (LANG(?locationLabel) = "en") . ?item rdfs:label ?itemLabel . FILTER (LANG(?itemLabel) = "en") . } GROUP BY ?locationLabel ?item ?itemLabel ORDER BY DESC(?worth) 
The number of existing translations for diseases in Wikidata	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?disease ?doid ?enLabel (COUNT(?language) AS ?languages) WHERE {    ?disease wdt:P699 ?doid ;              rdfs:label ?label ;              rdfs:label ?enLabel .     FILTER (lang(?enLabel) = "en")     BIND (?label AS ?language) } GROUP BY ?disease ?doid ?enLabel ORDER BY desc(?languages) 
A network of Drug-disease interactions on infectious diseases (Source: Disease Ontology, NDF-RT and ChEMBL)	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT DISTINCT ?disease ?diseaseLabel ?drug ?drugLabel WHERE {      ?disease wdt:P699 ?doid;            wdt:P279+ wd:Q18123741;            wdt:P2176 ?drug.   ?drug rdfs:label ?drugLabel.       FILTER(LANG(?drugLabel) = "en").   ?disease rdfs:label ?diseaseLabel.       FILTER(LANG(?diseaseLabel) = "en").             } 
The number of Wikidata items on Diseases and the percentage of those with a pointer to the Disease Ontology	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX p: <http://www.wikidata.org/prop/> SELECT (COUNT(?disease) AS ?total) WHERE {   {?disease wdt:P31 wd:Q12136 }   UNION   {?disease wdt:P279 wd:Q12136 .}   OPTIONAL {     ?disease p:P699 ?statement.        } } 
Human genes updated this week	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX schema: <http://schema.org/> PREFIX xsd: <http://www.w3.org/2001/XMLSchema#> SELECT DISTINCT ?item ?ncbi_gene ?date_modified WHERE {   ?item wdt:P351 ?ncbi_gene ;         wdt:P703 wd:Q15978631 .    ?x   schema:about ?item ;         schema:dateModified ?date_modified .   FILTER(?date_modified >= "2020-10-16T00:00:00"^^xsd:dateTime)   FILTER(?date_modified < "2020-10-23T00:00:00"^^xsd:dateTime) } 
Counts of gene-variant types sourced from the CIViC database	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT  ?variant_typeLabel (COUNT(?variant_typeLabel) AS ?counts) WHERE {   ?item wdt:P3329 ?civic_id ;           wdt:P31 ?variant_type . ?variant_type rdfs:label ?variant_typeLabel . FILTER (LANG(?variant_typeLabel) = "en") . } GROUP BY ?variant_typeLabel ORDER BY ?counts 
Which variant of which gene predicts a positive prognosis in colorectal cancer	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?geneLabel ?variantLabel WHERE {   VALUES ?disease {wd:Q188874}     ?variant wdt:P3358 ?disease ;           wdt:P3433 ?gene . ?gene rdfs:label ?geneLabel . FILTER (LANG(?geneLabel) = "en") . ?variant rdfs:label ?variantLabel . FILTER (LANG(?variantLabel) = "en") . } 
Variants that are associated with renal cell carcinoma	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX pq: <http://www.wikidata.org/prop/qualifier/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT DISTINCT ?civic_id ?item ?itemLabel WHERE {    VALUES ?property {                       wdt:P3356                       wdt:P3357                       wdt:P3358                       wdt:P3359                      }     ?item wdt:P3329 ?civic_id .     {?item  ?property wd:Q1164529.}     UNION     {     {?item p:P3354 ?o .      ?o pq:P2175 wd:Q1164529 .}     UNION     {?item p:P3354 ?o .      ?o pq:P2175 wd:Q1164529 .}     } ?item rdfs:label ?itemLabel . FILTER (LANG(?itemLabel) = "en") . } 
PubMed references in CIViCdb	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX pr: <http://www.wikidata.org/prop/reference/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> PREFIX prov: <http://www.w3.org/ns/prov#> SELECT DISTINCT  ?reference ?referenceLabel ?pmid WHERE {   ?item wdt:P3329 ?civicId ;           ?property  ?object .     ?object prov:wasDerivedFrom ?provenance .     ?provenance pr:P248 ?reference .     ?reference wdt:P31 wd:Q13442814 ;                wdt:P698 ?pmid . ?reference rdfs:label ?referenceLabel . FILTER (LANG(?referenceLabel) = "en") . } 
Variant counts by predictor type	PREFIX wikibase: <http://wikiba.se/ontology#> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT  ?propertyLabel (COUNT(?prognostic_type) AS ?counts) WHERE {   VALUES ?prognostic_type {wdt:P3354 wdt:P3355 wdt:P3356 wdt:P3357 wdt:P3358 wdt:P3359}     ?item wdt:P3329 ?civic_id ;           ?prognostic_type ?prognostic_value .     ?property wikibase:directClaim ?prognostic_type . ?property rdfs:label ?propertyLabel . FILTER (LANG(?propertyLabel) = "en") . } GROUP BY ?propertyLabel ?prognostic_type ORDER BY ?counts 
Get Wikidata - UniprotId mappings for homo sapiens	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?item ?itemLabel ?uniprotid ?tax_node WHERE {   ?item wdt:P352 ?uniprotid ;           wdt:P703 wd:Q15978631 . ?item rdfs:label ?itemLabel . FILTER (LANG(?itemLabel) = "en") . } 
Metabolites and the species where they are found in	PREFIX wikibase: <http://wikiba.se/ontology#> PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX ps: <http://www.wikidata.org/prop/statement/> PREFIX pr: <http://www.wikidata.org/prop/reference/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX prov: <http://www.w3.org/ns/prov#> PREFIX pr: <http://www.wikidata.org/prop/reference/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX prov: <http://www.w3.org/ns/prov#> SELECT ?compound ?compoundLabel ?speciesLabel ?sourceLabel ?doi ?wpid WHERE {   ?compound wdt:P31 wd:Q11173.   MINUS { ?compound wdt:P31 wd:Q8054. }   ?compound p:P703 ?statement.   ?statement rdf:type wikibase:BestRank.   ?statement ps:P703 ?species.   OPTIONAL {     ?statement prov:wasDerivedFrom/pr:P248 ?source.     OPTIONAL { ?source wdt:P2410 ?wpid. }     OPTIONAL { ?source wdt:P356 ?doi. }     ?source rdfs:label ?sourceLabel . FILTER (LANG(?sourceLabel) = "en") .   } ?compound rdfs:label ?compoundLabel . FILTER (LANG(?compoundLabel) = "en") . ?species rdfs:label ?speciesLabel . FILTER (LANG(?speciesLabel) = "en") . } ORDER BY ASC(?compound) 
All human pathways from Wikipathways	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?pathway ?pathwayLabel ?wpid WHERE {    ?pathway wdt:P2410 ?wpid ;             wdt:P703 wd:Q15978631 . ?pathway rdfs:label ?pathwayLabel . FILTER (LANG(?pathwayLabel) = "en") . } 
Ranking of most cited work in WikiPathways	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?citation ?citationLabel (COUNT(?pathway) AS ?times_cited) WHERE {   ?pathway wdt:P2410 ?WikiPathwaysID ;            wdt:P2860 ?citation . ?citation rdfs:label ?citationLabel . FILTER (LANG(?citationLabel) = "en") .   } GROUP BY ?pathway ?citation ?citationLabel 
Gene and metabolite counts per pathway	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?path ?genes ?metabolites ?pathway WHERE {   {SELECT DISTINCT ?path (COUNT(?pwPart) AS ?genes) WHERE {       ?path wdt:P2410 ?WikipathsID.       ?path wdt:P527 ?pwPart.       ?pwPart wdt:P31 wd:Q7187.     }     GROUP BY ?path   }   {SELECT DISTINCT ?path (COUNT(?pwPart) AS ?metabolites) WHERE {       ?path wdt:P2410 ?WikipathsID.       ?path wdt:P527 ?pwPart.       ?pwPart wdt:P31 wd:Q11173.     }     GROUP BY ?path   }   OPTIONAL { ?path rdfs:label ?pathway. } } ORDER BY DESC(?genes) 
Biological pathways with protein structures in the PDB database	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?pathway ?pathwayLabel ?WikiPathways ?Reactome (COUNT(DISTINCT ?protein) AS ?count) WHERE {   VALUES ?pathwayType { wd:Q4915012 wd:Q2996394 }   ?pathway wdt:P31 ?pathwayType .   { ?pathway wdt:P527/wdt:P688 ?protein . } UNION { ?pathway wdt:P527 ?protein . }   ?protein wdt:P638 ?PDBID .   OPTIONAL { ?pathway wdt:P2410 ?WikiPathways }   OPTIONAL { ?pathway wdt:P3937 ?Reactome } ?pathway rdfs:label ?pathwayLabel . FILTER (LANG(?pathwayLabel) = "en") . } GROUP BY ?pathway ?pathwayLabel ?WikiPathways ?Reactome   ORDER BY DESC(?count) 
